pid,event_type,prompt,run,response_number,response,corpus_response,response_onset_time_audacity_sec,response_onset_time_fMRI_sec,response_onset_time_task_relative_sec,subjSwitch_semantic,subjSwitch_phonetic,RT,frequency_ln,similarity_semantic_context,similarity_semantic_complete,phonetic_similarity,objSwitch_simDropContext,objSwitch_simDropComplete,objSwitch_chain,deltaSim_f1r0_context,subj_delta_sim_intersection,Troyer_fluid_switch,Troyer_static_switch,all_categories,running_categories_static
50024,category,foods,2,21,rice,rice,361.8,354.654,44.654,1,,1.8,10.03950336,0.447160119,0.654855144,,0,0,,0,0,,,,
50024,category,foods,2,22,curry,curry,364.5,357.354,47.354,0,,2.7,8.612503371,0.249862944,0.51064431,,0,0,,1,0,,,,
50024,category,foods,2,23,sushi,sushi,369.1,361.954,51.954,0,,4.6,7.483806688,0.169205532,0.402941907,,1,1,,1,0,,,,
50024,category,foods,2,24,salmon,salmon,370.8,363.654,53.654,1,,1.7,9.221873608,0.188899617,0.443095335,,0,0,,0,0,,,,
50024,category,foods,2,25,tilapia,tilapia,372.4,365.254,55.254,0,,1.6,4.110873864,0.159091583,0.221564159,,0,0,,0,0,,,,
50024,category,foods,2,26,artichoke,artichoke,379.2,372.054,62.054,1,,6.8,6.386879319,0.039802998,0.083657582,,0,0,,0,0,,,,
50024,category,foods,2,27,rutabaga,rutabaga,383.2,376.054,66.054,1,,4,4.787491743,0.032112365,0.078710872,,1,1,,0,0,,,,
50024,category,foods,2,28,plantains,plantains,386.8,379.654,69.654,1,,3.6,5.641907071,0.074091001,0.156467529,,0,0,,0,0,,,,
50024,category,foods,2,29,eggplant,eggplant,389.1,381.954,71.954,1,,2.3,7.655390645,0.123402835,0.283547349,,0,0,,0,0,,,,
50024,category,foods,2,30,parmesan,parmesan,393.8,386.654,76.654,1,,4.7,6.758094504,0.120731877,0.286813788,,0,0,,0,0,,,,
50024,category,foods,2,31,monterey,monterey,396.6,389.454,79.454,0,,2.8,7.479299638,0.061844991,0.222127822,,1,1,,0,0,,,,
50024,category,foods,2,32,cheddar,cheddar,398.7,391.554,81.554,0,,2.1,7.099201744,0.109416996,0.284497855,,0,0,,0,0,,,,
50024,category,foods,2,33,cheese,cheese,403,395.854,85.854,0,,4.3,10.49971075,0.191011841,0.443668108,,0,0,,0,0,,,,
50024,category,foods,2,34,goat_cheese,goat_cheese,408.8,401.654,91.654,0,,5.8,6.282266747,0.624032974,0.698261299,,0,0,,0,0,,,,
50024,category,foods,2,35,crackers,crackers,414.5,407.354,97.354,1,,5.7,8.682538124,0.161942479,0.463940204,,1,1,,1,1,,,,
50024,category,foods,2,36,nut_thins,crackers,416,408.854,98.854,0,,1.5,8.682538124,1,1,,0,0,,0,0,,,,
50024,category,foods,2,37,wheat_thins,wheat_thins,419,411.854,101.854,0,,3,2.833213344,0.253309431,0.213865064,,0,0,,1,0,,,,
50024,category,foods,2,38,goldfish,goldfish,421,413.854,103.854,0,,2,7.859413155,0.0001,0.047985351,,1,1,,1,0,,,,
50024,category,foods,2,39,fruit_by_the_foot,fruit_snacks,423.9,416.754,106.754,1,,2.9,2.833213344,0.032033175,0.136998285,,0,0,,0,0,,,,
50024,category,foods,2,40,mac_and_cheese,mac_and_cheese,426,418.854,108.854,1,,2.1,5.703782475,0.052282061,0.100849757,,0,0,,0,0,,,,
50024,category,foods,2,41,bibimbap,bibimbap,429.7,422.554,112.554,1,,3.7,1.791759469,0.172185086,0.094013985,,0,0,,0,0,,,,
50024,category,foods,2,42,stir_fry,stir_fry,433.5,426.354,116.354,0,,3.8,6.224558429,0.093979532,0.034843298,,1,1,,0,0,,,,
50024,category,foods,2,43,bell_peppers,bell_peppers,437,429.854,119.854,1,,3.5,5.111987788,0.094638316,0.196059442,,0,0,,0,0,,,,
50024,category,foods,2,44,jalapeno,jalapeno,438.5,431.354,121.354,0,,1.5,4.859812404,0.27165165,0.205949229,,0,0,,0,0,,,,
50024,category,foods,2,45,limburger,limburger,443.6,436.454,126.454,1,,5.1,4.905274778,0.256973067,0.218474266,,0,0,,0,0,,,,
50024,category,foods,2,46,pad_thai,pad_thai,450.5,443.354,133.354,1,,6.9,4.605170186,0.034716876,0.072525162,,1,1,,1,1,,,,
50024,category,foods,2,47,hot_sauce,hot_sauce,455.2,448.054,138.054,1,,4.7,6.259581464,0.079627359,0.159173768,,0,0,,0,0,,,,
50024,category,foods,2,48,teriyaki_sauce,teriyaki_sauce,457.5,450.354,140.354,0,,2.3,2.772588722,0.038198604,0.12113739,,1,0,,0,0,,,,
50024,category,foods,2,49,duck_sauce,duck_sauce,459.1,451.954,141.954,0,,1.6,3.295836866,0.053721036,0.101184547,,0,1,,0,0,,,,
50024,category,foods,2,50,soy_sauce,soy_sauce,464.4,457.254,147.254,0,,5.3,6.318968114,0.137751013,0.16628246,,0,0,,0,0,,,,
50024,category,foods,2,51,strawberry_jelly,strawberry_jelly,467.4,460.254,150.254,1,,3,3.912023005,0.065367621,0.12010531,,0,0,,0,0,,,,
50024,category,foods,2,52,blueberry_jelly,blueberry_jelly,469.1,461.954,151.954,0,,1.7,1.098612289,0.0001,0.012463163,,0,0,,0,0,,,,
50024,category,foods,2,53,marmalade,marmalade,473.3,466.154,156.154,0,,4.2,7.793586803,0.0001,0.0001,,0,1,,0,0,,,,
50024,category,foods,2,54,syrup,syrup,475.5,468.354,158.354,1,,2.2,8.767484875,0.081590852,0.45241877,,0,0,,0,0,,,,
50024,category,foods,2,55,sugar_free_syrup,lite_syrup,476.7,469.554,159.554,0,,1.2,0.693147181,0.048320742,0.096789102,,0,1,,0,0,,,,
50024,category,foods,2,56,pancakes,pancakes,479.2,472.054,162.054,1,,2.5,8.726318951,0.026377053,0.111218382,,1,0,,0,0,,,,
50024,category,foods,2,57,waffles,waffles,480.6,473.454,163.454,0,,1.4,7.340186835,0.794095186,0.813036873,,0,0,,0,0,,,,
50024,category,foods,2,58,chicken_and_waffles,chicken_and_waffles,484.4,477.254,167.254,0,,3.8,3.465735903,0.133855801,0.185373812,,0,0,,1,0,,,,
50024,category,foods,2,59,cereal,cereal,490.6,483.454,173.454,1,,6.2,8.815073089,0.05429593,0.182654145,,1,1,,1,1,,,,
50024,category,foods,2,60,omelette,omelette,493.1,485.954,175.954,1,,2.5,7.431891917,0.184846117,0.490074337,,0,0,,0,0,,,,
50025,category,foods,1,1,apple,apple,31.2,22.333,2.333,2,,2.333,10.46743679,0,0,,2,2,,2,2,,,,
50025,category,foods,1,2,orange,orange,31.7,22.833,2.833,0,,0.5,11.19445423,0.319844157,0.595290058,,0,0,,0,0,,,,
50025,category,foods,1,3,banana,banana,32.4,23.533,3.533,0,,0.7,8.893435441,0.207986991,0.513354933,,1,1,,0,0,,,,
50025,category,foods,1,4,lettuce,lettuce,33.3,24.433,4.433,1,,0.9,8.490438454,0.322213662,0.560668623,,0,0,,0,0,,,,
50025,category,foods,1,5,lime,lime,34.1,25.233,5.233,1,,0.8,9.185022564,0.232716136,0.451041566,,0,0,,0,0,,,,
50025,category,foods,1,6,broccoli,broccoli,35,26.133,6.133,1,,0.9,7.473637108,0.173065701,0.410260599,,1,1,,0,0,,,,
50025,category,foods,1,7,avocado,avocado,35.9,27.033,7.033,1,,0.9,7.089243155,0.371199889,0.529773334,,0,0,,0,0,,,,
50025,category,foods,1,8,onions,onions,37.4,28.533,8.533,0,,1.5,9.124673545,0.251438308,0.488781601,,1,1,,0,0,,,,
50025,category,foods,1,9,cilantro,cilantro,38,29.133,9.133,0,,0.6,6.388561406,0.305970684,0.51924972,,0,0,,0,0,,,,
50025,category,foods,1,10,pozole,pozole,41.7,32.833,12.833,1,,3.7,2.564949357,0.001059471,0.08494806,,1,0,,1,1,,,,
50025,category,foods,1,11,olem,olem,42.9,34.033,14.033,1,,1.2,1.609437912,0.00641745,0.0001,,0,1,,0,0,,,,
50025,category,foods,1,12,bread,bread,44.2,35.333,15.333,1,,1.3,11.3021427,0.026430918,0.018149971,,0,0,,0,0,,,,
50025,category,foods,1,13,oatmeal,oatmeal,45.3,36.433,16.433,1,,1.1,8.351138607,0.244159174,0.511243061,,0,0,,0,0,,,,
50025,category,foods,1,14,pancakes,pancakes,48.4,39.533,19.533,0,,3.1,8.726318951,0.305232381,0.574405856,,0,0,,0,0,,,,
50025,category,foods,1,15,french_toast,french_toast,49.4,40.533,20.533,0,,1,6.791221463,0.787264503,0.795318525,,0,0,,0,0,,,,
50025,category,foods,1,16,soup,soup,51.3,42.433,22.433,1,,1.9,10.50998693,0.215653122,0.499556889,,1,1,,1,1,,,,
50025,category,foods,1,17,pot_roast,pot_roast,53.4,44.533,24.533,1,,2.1,6.81563999,0.307313451,0.510147065,,0,0,,0,0,,,,
50025,category,foods,1,18,chicken,chicken,55.1,46.233,26.233,0,,1.7,10.6803093,0.376005282,0.568142972,,0,0,,0,0,,,,
50025,category,foods,1,19,pork_chops,pork_chops,56.8,47.933,27.933,0,,1.7,6.800170068,0.37360509,0.54534684,,1,1,,0,0,,,,
50025,category,foods,1,20,roast_beef,roast_beef,58.2,49.333,29.333,0,,1.4,7.944492164,0.434879571,0.566276202,,0,0,,0,0,,,,
50025,category,foods,1,21,avocado,avocado,59.7,50.833,30.833,1,,1.5,7.089243155,0.281572766,0.465532773,,0,0,,1,1,,,,
50025,category,foods,1,22,guacamole,guacamole,61.8,52.933,32.933,0,,2.1,5.826000107,0.280337849,0.34721615,,0,1,,1,0,,,,
50025,category,foods,1,23,cheese,cheese,66.3,57.433,37.433,1,,4.5,10.49971075,0.103232381,0.352328309,,1,0,,1,1,,,,
50025,category,foods,1,24,string_cheese,string_cheese,67.2,58.333,38.333,0,,0.9,3.891820298,0.235745507,0.257939853,,0,0,,0,0,,,,
50025,category,foods,1,25,crackers,crackers,69.3,60.433,40.433,1,,2.1,8.682538124,0.152957574,0.212834932,,1,1,,0,0,,,,
50025,category,foods,1,26,ice_cream,ice_cream,71.8,62.933,42.933,1,,2.5,9.956696511,0.208750441,0.510002528,,0,0,,0,0,,,,
50025,category,foods,1,27,fruit_cup,fruit_cup,74.2,65.333,45.333,1,,2.4,4.8978398,0.186333689,0.316321023,,1,1,,0,0,,,,
50025,category,foods,1,28,yogurt,yogurt,75.5,66.633,46.633,1,,1.3,7.711101252,0.224078848,0.338188026,,0,0,,0,0,,,,
50025,category,foods,1,29,cake,cake,78.7,69.833,49.833,1,,3.2,10.67209001,0.281313105,0.58378851,,0,0,,0,0,,,,
50025,category,foods,1,30,brownie,brownie,79.6,70.733,50.733,0,,0.9,8.450198323,0.173241583,0.47789998,,0,0,,0,0,,,,
50025,category,foods,1,31,pop_tart,pop_tart,81.9,73.033,53.033,1,,2.3,5.241747015,0.140415954,0.293717279,,0,0,,0,0,,,,
50025,category,foods,1,32,tamale,tamale,87.7,78.833,58.833,1,,5.8,5.472270674,0.114360749,0.228521501,,0,0,,0,0,,,,
50025,category,foods,1,33,torta,torta,89.4,80.533,60.533,0,,1.7,3.988984047,0.010512139,0.066602255,,1,1,,0,0,,,,
50025,category,foods,1,34,taco,taco,90.6,81.733,61.733,0,,1.2,7.200424893,0.097816677,0.147565908,,0,0,,0,0,,,,
50025,category,foods,1,35,rice,rice,91.9,83.033,63.033,0,,1.3,10.03950336,0.262570654,0.48720765,,0,0,,0,0,,,,
50025,category,foods,1,36,beans,beans,93.2,84.333,64.333,0,,1.3,9.95056196,0.362679277,0.641313526,,0,0,,0,0,,,,
50025,category,foods,1,37,gordita,gordita,95.3,86.433,66.433,0,,2.1,3.433987204,0.038127775,0.039577958,,0,1,,1,0,,,,
50025,category,foods,1,38,watermelon,watermelon,98.5,89.633,69.633,1,,3.2,7.490529402,0.025118842,0.070545751,,1,0,,1,1,,,,
50025,category,foods,1,39,cantaloupe,cantaloupe,99.7,90.833,70.833,0,,1.2,6.244166901,0.629523735,0.671755837,,0,0,,0,0,,,,
50025,category,foods,1,40,lemon,lemon,101.6,92.733,72.733,0,,1.9,9.585071321,0.225797121,0.471331803,,0,1,,1,0,,,,
50025,category,foods,1,41,eggs,eggs,107.2,98.333,78.333,1,,5.6,10.74694949,0.133346829,0.481073598,,0,0,,1,1,,,,
50025,category,foods,1,42,grains,grains,112,103.133,83.133,1,,4.8,8.713910628,0.094478993,0.206730729,,0,0,,1,1,,,,
50025,category,foods,1,43,corn_on_the_cob,corn_on_the_cob,113.7,104.833,84.833,1,,1.7,5.891644212,0.071573132,0.142771818,,0,1,,1,1,,,,
50025,category,foods,1,44,candy,candy,116.1,107.233,87.233,1,,2.4,10.20643994,0.071449579,0.29900226,,1,0,,1,1,,,,
50025,category,foods,1,45,chocolate,chocolate,118.8,109.933,89.933,0,,2.7,10.67106944,0.308187701,0.597112244,,0,0,,0,0,,,,
50025,category,foods,1,46,reeses_cups,reeses_peanut_butter_cups,122.1,113.233,93.233,0,,3.3,2.995732274,0.113284897,0.200651697,,1,0,,1,0,,,,
50025,category,foods,1,47,granola_bar,granola_bar,124.4,115.533,95.533,1,,2.3,5.96100534,0.172167365,0.176577909,,0,1,,0,0,,,,
50025,category,foods,1,48,chips,chips,127.1,118.233,98.233,1,,2.7,9.99392223,0.169393493,0.400849338,,0,0,,0,0,,,,
50025,category,foods,1,49,biscuits_and_gravy,biscuits_and_gravy,131.9,123.033,103.033,1,,4.8,5.214935758,0.127077113,0.364102227,,1,1,,0,0,,,,
50025,category,foods,1,50,chili,chili,134.7,125.833,105.833,1,,2.8,8.471358655,0.219018631,0.38733405,,0,0,,0,0,,,,
50025,category,foods,1,51,lasagna,lasagna,135.9,127.033,107.033,1,,1.2,7.626082758,0.330137878,0.554948902,,0,0,,0,0,,,,
50025,category,foods,1,52,fettuccine_alfredo,fettuccine_alfredo,137.6,128.733,108.733,0,,1.7,3.988984047,0.318060203,0.332898588,,0,0,,0,0,,,,
50025,category,foods,1,53,banana_bread,banana_bread,144.6,135.733,115.733,1,,7,5.541263545,0.127508799,0.153747009,,1,1,,1,1,,,,
50025,category,foods,1,54,zucchini_bread,zucchini_bread,146.4,137.533,117.533,0,,1.8,3.951243719,0.33750162,0.351171156,,0,0,,0,0,,,,
50025,category,foods,1,55,yumasetti,beef_casserole,151.2,142.333,122.333,1,,4.8,3.737669618,0.092422822,0.072849473,,0,0,,1,1,,,,
50025,category,foods,1,56,menudo,menudo,156.7,147.833,127.833,1,,5.5,4.941642423,0.033388061,0.061281714,,1,1,,1,1,,,,
50025,category,foods,1,57,rice_cake,rice_cake,161.4,152.533,132.533,1,,4.7,4.543294782,0.124005896,0.223383911,,0,0,,0,0,,,,
50025,category,foods,1,58,pinto_beans,pinto_beans,165.4,156.533,136.533,1,,4,4.983606622,0.097062007,0.188381238,,1,1,,0,0,,,,
50025,category,foods,1,59,black_beans,black_beans,166.6,157.733,137.733,0,,1.2,5.493061443,0.351243724,0.346287139,,0,0,,0,0,,,,
50025,category,foods,1,60,energy_bites,energy_bar,174.3,165.433,145.433,1,,7.7,5.257495372,0.009567302,0.219687755,,1,1,,1,1,,,,
50025,category,foods,1,61,lettuce,lettuce,188.1,179.233,159.233,1,,13.8,8.490438454,0.116605426,0.379986094,,0,0,,0,0,,,,
50025,category,foods,1,62,basil,basil,190.8,181.933,161.933,0,,2.7,9.273878393,0.264037581,0.517256653,,0,0,,0,0,,,,
50025,category,foods,1,63,green_beans,green_beans,194.1,185.233,165.233,0,,3.3,7.21964204,0.177040888,0.453979238,,1,1,,0,0,,,,
50025,category,foods,1,64,peas,peas,195.3,186.433,166.433,0,,1.2,8.895081532,0.46631151,0.62517542,,0,0,,0,0,,,,
50025,category,foods,1,65,anchovies,anchovies,200.2,191.333,171.333,1,,4.9,6.56526497,0.161347834,0.414079905,,1,0,,1,1,,,,
50025,category,foods,1,66,tuna,tuna,203.2,194.333,174.333,0,,3,8.297543529,0.208804258,0.395713652,,0,1,,0,0,,,,
50025,category,foods,1,67,salmon,salmon,205.9,197.033,177.033,0,,2.7,9.221873608,0.222382155,0.481818546,,0,0,,0,0,,,,
50025,category,foods,1,68,octopus,octopus,208.9,200.033,180.033,0,,3,7.926963545,0.165803848,0.443708104,,0,0,,0,0,,,,
50026,category,foods,3,1,rice,rice,30.6,23.97,3.97,2,,3.97,10.03950336,0,0,,2,2,,2,2,,,,
50026,category,foods,3,2,spaghetti,spaghetti,32.9,26.27,6.27,0,,2.3,8.718500048,0.286714889,0.557462322,,0,0,,0,0,,,,
50026,category,foods,3,3,sandwich,sandwich,35.6,28.97,8.97,1,,2.7,10.2592721,0.251615858,0.552107046,,0,0,,0,0,,,,
50026,category,foods,3,4,tomato,tomato,37.3,30.67,10.67,1,,1.7,8.966483779,0.223945411,0.486330994,,1,0,,0,0,,,,
50026,category,foods,3,5,cucumber,cucumber,39.7,33.07,13.07,0,,2.4,7.925880317,0.235494362,0.461212147,,0,1,,0,0,,,,
50026,category,foods,3,6,lettuce,lettuce,41.6,34.97,14.97,0,,1.9,8.490438454,0.296114597,0.524920352,,0,0,,0,0,,,,
50026,category,foods,3,7,cabbage,cabbage,42.7,36.07,16.07,0,,1.1,8.76499033,0.432704389,0.657209094,,0,0,,0,0,,,,
50026,category,foods,3,8,peas,peas,44.8,38.17,18.17,0,,2.1,8.895081532,0.30195186,0.535114645,,1,1,,0,0,,,,
50026,category,foods,3,9,carrots,carrots,47.2,40.57,20.57,0,,2.4,8.750999691,0.387204747,0.59266473,,0,0,,0,0,,,,
50026,category,foods,3,10,kale,kale,51.7,45.07,25.07,0,,4.5,7.781973234,0.227944646,0.458407994,,1,1,,0,0,,,,
50026,category,foods,3,11,beef,beef,55.2,48.57,28.57,1,,3.5,9.854717388,0.276958722,0.543931697,,0,0,,0,0,,,,
50026,category,foods,3,12,mutton,mutton,56.5,49.87,29.87,0,,1.3,8.605204069,0.586328651,0.733460119,,0,0,,0,0,,,,
50026,category,foods,3,13,bacon,bacon,61,54.37,34.37,0,,4.5,10.09786119,0.172197651,0.477590496,,1,1,,1,0,,,,
50026,category,foods,3,14,ham,ham,63,56.37,36.37,0,,2,9.941890624,0.641833167,0.79404077,,0,0,,0,0,,,,
50026,category,foods,3,15,shrimp,shrimp,64.9,58.27,38.27,0,,1.9,8.653994233,0.337355573,0.598594115,,1,1,,1,0,,,,
50026,category,foods,3,16,lobster,lobster,66.9,60.27,40.27,0,,2,8.798605651,0.557277855,0.698825676,,0,0,,0,0,,,,
50026,category,foods,3,17,eggs,eggs,71,64.37,44.37,0,,4.1,10.74694949,0.235041625,0.540204287,,0,0,,1,0,,,,
50026,category,foods,3,18,sushi,sushi,74.5,67.87,47.87,1,,3.5,7.483806688,0.141559707,0.426572258,,1,0,,1,1,,,,
50026,category,foods,3,19,ramen,ramen,77.7,71.07,51.07,0,,3.2,6.905753276,0.141749403,0.319344778,,0,1,,0,0,,,,
50026,category,foods,3,20,ravioli,ravioli,81.1,74.47,54.47,1,,3.4,6.309918278,0.107101845,0.340083829,,1,0,,0,0,,,,
50026,category,foods,3,21,tortellini,tortellini,82.8,76.17,56.17,0,,1.7,4.644390899,0.351082215,0.380152874,,0,0,,0,0,,,,
50026,category,foods,3,22,soup,soup,86.6,79.97,59.97,1,,3.8,10.50998693,0.243329659,0.346474791,,1,1,,0,0,,,,
50026,category,foods,3,23,stew,stew,88.4,81.77,61.77,0,,1.8,9.879348537,0.712349344,0.834141187,,0,0,,0,0,,,,
50026,category,foods,3,24,macaroni,macaroni,91.4,84.77,64.77,1,,3,7.458762692,0.202309085,0.508124205,,1,1,,1,1,,,,
50026,category,foods,3,25,casserole,casserole,94.8,88.17,68.17,0,,3.4,8.018625465,0.336070072,0.527964498,,0,0,,0,0,,,,
50026,category,foods,3,26,cobbler,cobbler,96.3,89.67,69.67,1,,1.5,7.764720545,0.143655631,0.459431024,,1,1,,1,1,,,,
50026,category,foods,3,27,cake,cake,98.6,91.97,71.97,0,,2.3,10.67209001,0.149545857,0.497937451,,0,0,,0,0,,,,
50026,category,foods,3,28,pie,pie,99.9,93.27,73.27,0,,1.3,10.1931302,0.589975949,0.786922432,,0,0,,0,0,,,,
50026,category,foods,3,29,ice_cream,ice_cream,105.7,99.07,79.07,0,,5.8,9.956696511,0.381139749,0.65853403,,0,0,,1,0,,,,
50026,category,foods,3,30,mango,mango,108.4,101.77,81.77,1,,2.7,7.708859601,0.121705088,0.440604461,,1,0,,1,1,,,,
50026,category,foods,3,31,spinach,spinach,110.2,103.57,83.57,0,,1.8,7.763446389,0.169093708,0.415958952,,0,1,,0,0,,,,
50026,category,foods,3,32,strawberries,strawberries,112.5,105.87,85.87,0,,2.3,8.50512061,0.279143599,0.55687554,,0,0,,0,0,,,,
50026,category,foods,3,33,blueberries,blueberries,114.2,107.57,87.57,0,,1.7,6.895682698,0.627964623,0.726932027,,0,0,,0,0,,,,
50026,category,foods,3,34,orange,orange,117.4,110.77,90.77,0,,3.2,11.19445423,0.128923947,0.401707393,,1,1,,1,0,,,,
50026,category,foods,3,35,banana,banana,118.6,111.97,91.97,0,,1.2,8.893435441,0.207986991,0.513354933,,0,0,,0,0,,,,
50026,category,foods,3,36,apple,apple,120.1,113.47,93.47,0,,1.5,10.46743679,0.446216976,0.678280641,,0,0,,0,0,,,,
50026,category,foods,3,37,nectarine,nectarine,124.1,117.47,97.47,0,,4,4.828313737,0.271880905,0.295934263,,1,1,,1,0,,,,
50026,category,foods,3,38,peach,peach,125.2,118.57,98.57,0,,1.1,9.205227323,0.29276844,0.323225602,,0,0,,0,0,,,,
50026,category,foods,3,39,blackberries,blackberries,127.3,120.67,100.67,0,,2.1,7.111512116,0.21183728,0.444261398,,1,0,,0,0,,,,
50026,category,foods,3,40,raspberries,raspberries,128.6,121.97,101.97,0,,1.3,7.318539549,0.63013335,0.697978411,,0,0,,0,0,,,,
50026,category,foods,3,41,mulberries,mulberries,131,124.37,104.37,0,,2.4,5.049856007,0.394872233,0.424040911,,0,0,,1,0,,,,
50026,category,foods,3,42,oxalis,oxalis,142.4,135.77,115.77,1,,11.4,2.944438979,0.013733904,0.03641755,,0,1,,1,1,,,,
50026,category,foods,3,43,chicken,chicken,148.2,141.57,121.57,1,,5.8,10.6803093,0.00200996,0.09830007,,1,0,,1,1,,,,
50026,category,foods,3,44,duck,duck,150.3,143.67,123.67,0,,2.1,10.19928659,0.313890342,0.599826881,,0,0,,0,0,,,,
50026,category,foods,3,45,turkey,turkey,152.5,145.87,125.87,0,,2.2,9.715892113,0.335143181,0.621314375,,0,0,,0,0,,,,
50026,category,foods,3,46,pheasant,pheasant,153.9,147.27,127.27,0,,1.4,7.656337166,0.474700558,0.65760196,,0,0,,0,0,,,,
50026,category,foods,3,47,alligator,alligator,156.3,149.67,129.67,0,,2.4,8.18729927,0.214373153,0.510373346,,1,1,,1,0,,,,
50026,category,foods,3,48,tongue,tongue,160.2,153.57,133.57,0,,3.9,12.12529091,0.286682011,0.554127015,,0,0,,0,0,,,,
50026,category,foods,3,49,lasagna,lasagna,172.5,165.87,145.87,1,,12.3,7.626082758,0.14972618,0.434338317,,0,0,,0,0,,,,
50026,category,foods,3,50,tetrazzini,tetrazzini,179.1,172.47,152.47,0,,6.6,3.737669618,0.122224132,0.113612915,,0,0,,0,0,,,,
50026,category,foods,3,51,quiche,quiche,182.2,175.57,155.57,0,,3.1,6.618738984,0.029342523,0.06973012,,1,1,,0,0,,,,
50026,category,foods,3,52,brioche,brioche,185,178.37,158.37,1,,2.8,5.66296048,0.26140006,0.417716255,,0,0,,0,0,,,,
50026,category,foods,3,53,stir_fry,stir_fry,190.5,183.87,163.87,1,,5.5,6.224558429,0.104153514,0.317457913,,1,1,,0,0,,,,
50026,category,foods,3,54,pot_pie,pot_pie,194.7,188.07,168.07,1,,4.2,5.365976015,0.525019207,0.490321708,,0,0,,0,0,,,,
50026,category,foods,3,55,steak,steak,202.4,195.77,175.77,1,,7.7,9.583970757,0.090350279,0.291914433,,1,1,,1,1,,,,
50026,category,foods,3,56,gravy,gravy,204.3,197.67,177.67,1,,1.9,8.721602345,0.328765431,0.560546824,,0,0,,0,0,,,,
50026,category,foods,3,57,biscuit,biscuit,206.2,199.57,179.57,1,,1.9,9.11018849,0.227263481,0.517528538,,0,0,,0,0,,,,
50027,category,foods,1,1,chocolate,chocolate,36.6,22.347,2.347,2,,2.347,10.67106944,0,0,,2,2,,2,2,,,,
50027,category,foods,1,2,ice_cream,ice_cream,37.5,23.247,3.247,1,,0.9,9.956696511,0.365845358,0.635526847,,0,0,,0,0,,,,
50027,category,foods,1,3,sushi,sushi,39.9,25.647,5.647,1,,2.4,7.483806688,0.28202442,0.516620617,,0,0,,0,0,,,,
50027,category,foods,1,4,chicken_fingers,chicken_fingers,41,26.747,6.747,0,,1.1,4.276666119,0.163968721,0.208888311,,1,1,,0,0,,,,
50027,category,foods,1,5,fries,fries,42.2,27.947,7.947,0,,1.2,8.481358738,0.293654775,0.328321693,,0,0,,0,0,,,,
50027,category,foods,1,6,burger,burger,43.2,28.947,8.947,0,,1,8.939843124,0.204292159,0.505053169,,1,0,,0,0,,,,
50027,category,foods,1,7,sandwich,sandwich,44.2,29.947,9.947,0,,1,10.2592721,0.399437961,0.652595801,,0,0,,0,0,,,,
50027,category,foods,1,8,quesadilla,quesadilla,45.7,31.447,11.447,1,,1.5,4.234106505,0.404592675,0.404040309,,0,0,,0,0,,,,
50027,category,foods,1,9,taco,taco,46.8,32.547,12.547,0,,1.1,7.200424893,0.267384786,0.277516918,,1,1,,0,0,,,,
50027,category,foods,1,10,burrito,burrito,48.1,33.847,13.847,0,,1.3,6.745236349,0.434642035,0.550853191,,0,0,,0,0,,,,
50027,category,foods,1,11,panini,panini,51.3,37.047,17.047,1,,3.2,4.912654886,0.285407973,0.302256405,,0,1,,1,1,,,,
50027,category,foods,1,12,pizza,pizza,52.7,38.447,18.447,1,,1.4,9.951944328,0.186594209,0.345043093,,0,0,,1,1,,,,
50027,category,foods,1,13,grilled_cheese,grilled_cheese,53.6,39.347,19.347,1,,0.9,6.598509029,0.093767208,0.283545315,,0,0,,1,1,,,,
50027,category,foods,1,14,wrap,wrap,57,42.747,22.747,0,,3.4,10.3423552,0.013276419,0.102803862,,1,1,,1,0,,,,
50027,category,foods,1,15,oreo_cookies,oreo_cookies,62.5,48.247,28.247,1,,5.5,4.356708827,0.037350811,0.143561376,,0,0,,0,0,,,,
50027,category,foods,1,16,teriyaki_chicken,teriyaki_chicken,78.7,64.447,44.447,1,,16.2,2.944438979,0.0001,0.140503881,,1,0,,0,0,,,,
50027,category,foods,1,17,cheese_curds,cheese_curds,92.3,78.047,58.047,1,,13.6,3.871201011,0.000163,0.047430415,,0,1,,0,0,,,,
50027,category,foods,1,18,fried_pickles,fried_pickles,93.9,79.647,59.647,0,,1.6,3.663561646,0.27923493,0.261813927,,0,0,,0,0,,,,
